epoch,batch,d_loss_real,d_loss_fake,g_loss
13.0,86.0,0.050077974796295166,0.057504553347826004,0.1340394914150238
13.0,87.0,0.0668412297964096,0.05650359392166138,0.16879086196422577
13.0,88.0,0.06987016648054123,0.05693165585398674,0.1393144279718399
13.0,89.0,0.05182123929262161,0.043128032237291336,0.13232605159282684
13.0,90.0,0.03705136477947235,0.05129656195640564,0.1304415911436081
13.0,91.0,0.032753393054008484,0.03807276114821434,0.16081658005714417
13.0,92.0,0.08226888626813889,0.04101591929793358,0.13555088639259338
13.0,93.0,0.18036675453186035,0.0445396713912487,0.1413128674030304
13.0,94.0,0.06065880507230759,0.04427299648523331,0.16341984272003174
13.0,95.0,0.06285550445318222,0.0378788523375988,0.1282389760017395
13.0,96.0,0.04058006405830383,0.047894325107336044,0.10559872537851334
13.0,97.0,0.08817791193723679,0.04339064285159111,0.11872389167547226
13.0,98.0,0.05223284661769867,0.04572024568915367,0.07443182915449142
13.0,99.0,0.09647440910339355,0.03317876160144806,0.08787640929222107
13.0,100.0,0.05155979096889496,0.040435489267110825,0.06228188797831535
13.0,101.0,0.21348445117473602,0.04651930555701256,0.08804576843976974
13.0,102.0,0.2464548498392105,0.06348170340061188,0.05989203229546547
13.0,103.0,0.16358360648155212,0.05443225055932999,0.051786694675683975
13.0,104.0,0.048914846032857895,0.052954524755477905,0.030829690396785736
13.0,105.0,0.1317870318889618,0.054615568369627,0.02546960674226284
13.0,106.0,0.06184827908873558,0.045314621180295944,0.03647401183843613
13.0,107.0,0.04350338131189346,0.056690286844968796,0.053286295384168625
13.0,108.0,0.06116582080721855,0.043459631502628326,0.029447654262185097
13.0,109.0,0.055991269648075104,0.04583269730210304,0.014459338039159775
13.0,110.0,0.055494874715805054,0.04522673040628433,0.016990454867482185
13.0,111.0,0.09053259342908859,0.03858074173331261,0.04312610626220703
13.0,112.0,0.04385235905647278,0.03263876587152481,0.045602742582559586
13.0,113.0,0.03459542617201805,0.03848695009946823,0.09017865359783173
13.0,114.0,0.03916566073894501,0.040659744292497635,0.03415460139513016
13.0,115.0,0.05248001590371132,0.038328636437654495,0.05971827358007431
13.0,116.0,0.04016532376408577,0.04192622750997543,0.0605878084897995
13.0,117.0,0.04080090671777725,0.033454906195402145,0.08178383111953735
13.0,118.0,0.05750128999352455,0.05141618847846985,0.07774711400270462
13.0,119.0,0.04659237340092659,0.04956505075097084,0.06549631804227829
13.0,120.0,0.08796987682580948,0.05105121433734894,0.11170127987861633
13.0,121.0,0.0419323556125164,0.03916602209210396,0.12538424134254456
13.0,122.0,0.14739714562892914,0.05076175183057785,0.1260671615600586
13.0,123.0,0.05755365267395973,0.03204435855150223,0.16200679540634155
13.0,124.0,0.03472831845283508,0.036910783499479294,0.07569203525781631
13.0,125.0,0.14122889935970306,0.03414938598871231,0.13923092186450958
13.0,126.0,0.043218135833740234,0.029523111879825592,0.11596183478832245
13.0,127.0,0.0967438668012619,0.03677884116768837,0.11064822971820831
13.0,128.0,0.052306488156318665,0.03930656239390373,0.10872521996498108
13.0,129.0,0.046290308237075806,0.043726056814193726,0.13412806391716003
13.0,130.0,0.07594966888427734,0.03775654733181,0.11050689965486526
13.0,131.0,0.09876231104135513,0.044351544231176376,0.13618437945842743
13.0,132.0,0.08241212368011475,0.03225092962384224,0.1021408885717392
13.0,133.0,0.04832560569047928,0.029576648026704788,0.10978808999061584
13.0,134.0,0.04454877972602844,0.028160708025097847,0.1542661041021347
13.0,135.0,0.07483237236738205,0.026498910039663315,0.15161968767642975
13.0,136.0,0.09805300831794739,0.03567096218466759,0.1644318699836731
13.0,137.0,0.05727381259202957,0.026707937940955162,0.12965834140777588
13.0,138.0,0.030015431344509125,0.037133924663066864,0.13504178822040558
13.0,139.0,0.06786752492189407,0.04721774533390999,0.1134478896856308
13.0,140.0,0.049760546535253525,0.027222445234656334,0.10449059307575226
13.0,141.0,0.05234724283218384,0.035620030015707016,0.07658332586288452
13.0,142.0,0.04977419599890709,0.0327763594686985,0.053607795387506485
13.0,143.0,0.05267052352428436,0.03394715487957001,0.05406071990728378
13.0,144.0,0.032012078911066055,0.028643017634749413,0.1007537916302681
13.0,145.0,0.05300363153219223,0.03164643794298172,0.06521535664796829
13.0,146.0,0.0606563501060009,0.03221721202135086,0.1402222216129303
13.0,147.0,0.03812249004840851,0.030563386157155037,0.1160387322306633
13.0,148.0,0.10475360602140427,0.040077511221170425,0.13816317915916443
13.0,149.0,0.14132681488990784,0.03209138289093971,0.15449149906635284
13.0,150.0,0.1238175705075264,0.035714153200387955,0.21816378831863403
13.0,151.0,0.042217861860990524,0.032078374177217484,0.23273931443691254
13.0,152.0,0.07686079293489456,0.03215473145246506,0.2718709409236908
13.0,153.0,0.04765544831752777,0.04784759506583214,0.23326820135116577
13.0,154.0,0.032526224851608276,0.04529954120516777,0.23654703795909882
13.0,155.0,0.0514867827296257,0.040851105004549026,0.1741553246974945
13.0,156.0,0.04972219839692116,0.03438197076320648,0.18542934954166412
13.0,157.0,0.04166526347398758,0.03379017859697342,0.21611735224723816
13.0,158.0,0.052936866879463196,0.05557522550225258,0.21013687551021576
13.0,159.0,0.042678095400333405,0.04060589149594307,0.2398938238620758
13.0,160.0,0.029072770848870277,0.031083686277270317,0.19530938565731049
13.0,161.0,0.04077674448490143,0.030238641425967216,0.1800386607646942
13.0,162.0,0.13434092700481415,0.03149125725030899,0.15340358018875122
13.0,163.0,0.046293873339891434,0.034852251410484314,0.21421539783477783
13.0,164.0,0.08888090401887894,0.0346187986433506,0.2137993425130844
13.0,165.0,0.14325447380542755,0.03948985040187836,0.21312567591667175
13.0,166.0,0.03761950135231018,0.03233655169606209,0.20158664882183075
14.0,1.0,0.027021439746022224,0.06001020595431328,0.2579553723335266
14.0,2.0,0.03286200389266014,0.04314970597624779,0.1823660284280777
14.0,3.0,0.07628989219665527,0.03716951981186867,0.2058912217617035
14.0,4.0,0.034661367535591125,0.029948240146040916,0.22102460265159607
14.0,5.0,0.06435839086771011,0.044619616121053696,0.2638094127178192
14.0,6.0,0.03446554020047188,0.033406179398298264,0.43448710441589355
14.0,7.0,0.025818446651101112,0.02829146943986416,0.32527777552604675
14.0,8.0,0.04921019449830055,0.028492087498307228,0.37356966733932495
14.0,9.0,0.06220157444477081,0.04211795702576637,0.2902517318725586
14.0,10.0,0.02577456831932068,0.03427128121256828,0.2222878485918045
14.0,11.0,0.030848270282149315,0.032013773918151855,0.30587270855903625
14.0,12.0,0.0754242017865181,0.03147811070084572,0.13628338277339935
14.0,13.0,0.03385112062096596,0.03024337813258171,0.118196502327919
14.0,14.0,0.06132729724049568,0.03038148581981659,0.194487527012825
14.0,15.0,0.035662803798913956,0.0338907353579998,0.30915725231170654
14.0,16.0,0.03267289325594902,0.03240099549293518,0.16242863237857819
14.0,17.0,0.04270940646529198,0.04787813499569893,0.1506129950284958
14.0,18.0,0.026847384870052338,0.060024503618478775,0.09950349479913712
14.0,19.0,0.10270991921424866,0.03609997034072876,0.11456800997257233
14.0,20.0,0.032021891325712204,0.02897382155060768,0.17207340896129608
14.0,21.0,0.039153069257736206,0.0452011302113533,0.11644381284713745
14.0,22.0,0.02345716394484043,0.031584713608026505,0.1829385906457901
14.0,23.0,0.040751006454229355,0.03458956256508827,0.1823757290840149
14.0,24.0,0.11192324012517929,0.02679825760424137,0.20909740030765533
14.0,25.0,0.08252450078725815,0.03602881729602814,0.2098027616739273
14.0,26.0,0.028601668775081635,0.040018174797296524,0.26450973749160767
14.0,27.0,0.13318169116973877,0.03569871559739113,0.26684820652008057
14.0,28.0,0.07973077148199081,0.04134777560830116,0.13965940475463867
14.0,29.0,0.030933329835534096,0.030465571209788322,0.11839836090803146
14.0,30.0,0.04150733724236488,0.041788965463638306,0.13493207097053528
14.0,31.0,0.05384993925690651,0.033078260719776154,0.13932619988918304
14.0,32.0,0.03023449331521988,0.03736526519060135,0.13339637219905853
14.0,33.0,0.05389546602964401,0.03767925128340721,0.19521662592887878
14.0,34.0,0.0360165573656559,0.02836250327527523,0.2103220522403717
14.0,35.0,0.06582482904195786,0.042340151965618134,0.21434780955314636
14.0,36.0,0.04152100160717964,0.030299430713057518,0.16786690056324005
14.0,37.0,0.08979033678770065,0.03146017715334892,0.15014393627643585
14.0,38.0,0.037713099271059036,0.05261293798685074,0.15129180252552032
14.0,39.0,0.040282707661390305,0.03103668801486492,0.14782285690307617
14.0,40.0,0.03153865784406662,0.02984602004289627,0.21524295210838318
14.0,41.0,0.03937644883990288,0.036230284720659256,0.247484028339386
14.0,42.0,0.10808242857456207,0.04232000559568405,0.17347264289855957
14.0,43.0,0.03249002993106842,0.041319169104099274,0.326800674200058
14.0,44.0,0.03278477117419243,0.030841954052448273,0.4295903444290161
14.0,45.0,0.0582469180226326,0.03247290477156639,0.32122308015823364
14.0,46.0,0.04678159952163696,0.029684238135814667,0.3060601055622101
14.0,47.0,0.046044427901506424,0.03706897422671318,0.3036747872829437
14.0,48.0,0.03787494823336601,0.032740022987127304,0.4153222143650055
14.0,49.0,0.03663135692477226,0.05568080395460129,0.3468247652053833
14.0,50.0,0.06930789351463318,0.04464109241962433,0.34737247228622437
14.0,51.0,0.039842233061790466,0.03693505749106407,0.37220704555511475
14.0,52.0,0.043042730540037155,0.03520575910806656,0.3559180498123169
14.0,53.0,0.039668284356594086,0.04321771860122681,0.4377232491970062
14.0,54.0,0.041429631412029266,0.04524121433496475,0.4308103322982788
14.0,55.0,0.02806868962943554,0.044048063457012177,0.25744718313217163
14.0,56.0,0.2574816942214966,0.030519669875502586,0.3228554427623749
14.0,57.0,0.030052276328206062,0.04181857407093048,0.1918143928050995
14.0,58.0,0.12505829334259033,0.047947533428668976,0.37601426243782043
14.0,59.0,0.02853558212518692,0.03854749724268913,0.5223810076713562
14.0,60.0,0.040917862206697464,0.03995959088206291,0.460755318403244
14.0,61.0,0.05595315247774124,0.05140956863760948,0.3827728033065796
14.0,62.0,0.05114913731813431,0.05085847154259682,0.3992505371570587
14.0,63.0,0.0832364484667778,0.05386285111308098,0.3548196256160736
14.0,64.0,0.06630229949951172,0.040537890046834946,0.38231146335601807
14.0,65.0,0.08982857316732407,0.0350385345518589,0.35630252957344055
14.0,66.0,0.057747732847929,0.039715975522994995,0.3692445158958435
14.0,67.0,0.027696533128619194,0.039678994566202164,0.38596925139427185
14.0,68.0,0.21750907599925995,0.062016017735004425,0.2426891028881073
14.0,69.0,0.06013968214392662,0.05122071132063866,0.1875499188899994
14.0,70.0,0.03681864216923714,0.05178283900022507,0.17028464376926422
14.0,71.0,0.02173253335058689,0.04770413786172867,0.1841053068637848
14.0,72.0,0.07794184982776642,0.04187101125717163,0.21184831857681274
14.0,73.0,0.03417633846402168,0.037627916783094406,0.20123626291751862
14.0,74.0,0.0318324901163578,0.04995322600007057,0.22587621212005615
14.0,75.0,0.051861513406038284,0.0385732538998127,0.2165936529636383
14.0,76.0,0.03777493163943291,0.05182160437107086,0.2585039734840393
14.0,77.0,0.05186721682548523,0.04822709038853645,0.2555979788303375
14.0,78.0,0.08034359663724899,0.038578715175390244,0.2035554051399231
14.0,79.0,0.05370388552546501,0.0542745478451252,0.16523829102516174
14.0,80.0,0.03396398946642876,0.055438339710235596,0.1831512302160263
14.0,81.0,0.05115377902984619,0.04312440752983093,0.12555958330631256
14.0,82.0,0.06007085740566254,0.0446011908352375,0.12219779938459396
14.0,83.0,0.06711307168006897,0.04608055576682091,0.16218899190425873
14.0,84.0,0.08825234323740005,0.05646602064371109,0.12186369299888611
14.0,85.0,0.02674848958849907,0.04694806784391403,0.13842196762561798
14.0,86.0,0.03456283360719681,0.04012705013155937,0.16954219341278076
14.0,87.0,0.03794042393565178,0.05043179914355278,0.16012565791606903
14.0,88.0,0.021135438233613968,0.04011039808392525,0.13716888427734375
14.0,89.0,0.023392541334033012,0.051199208945035934,0.12387339025735855
14.0,90.0,0.20146669447422028,0.039770688861608505,0.05875718966126442
14.0,91.0,0.020110035315155983,0.042727649211883545,0.07258521765470505
14.0,92.0,0.044162679463624954,0.0435551181435585,0.07119978219270706
14.0,93.0,0.2483203113079071,0.03638383746147156,0.06902234256267548
14.0,94.0,0.02837309241294861,0.04601356014609337,0.10421165078878403
14.0,95.0,0.04739508777856827,0.04983937740325928,0.11201445013284683
14.0,96.0,0.05705520510673523,0.03846566751599312,0.1103806272149086
14.0,97.0,0.07185416668653488,0.05061933398246765,0.09022440761327744
14.0,98.0,0.036309290677309036,0.032802168279886246,0.08175623416900635
14.0,99.0,0.04735659062862396,0.034541282802820206,0.06525063514709473
14.0,100.0,0.0235108844935894,0.036557987332344055,0.10281121730804443
14.0,101.0,0.03592894971370697,0.036498960107564926,0.06166858598589897
14.0,102.0,0.050053276121616364,0.02939554862678051,0.0983547568321228
14.0,103.0,0.03186613693833351,0.040066834539175034,0.12898539006710052
14.0,104.0,0.09194522351026535,0.04385778680443764,0.06159904599189758
14.0,105.0,0.1172315701842308,0.0440809428691864,0.0794515460729599
14.0,106.0,0.05354572460055351,0.052841559052467346,0.07056422531604767
14.0,107.0,0.02486453764140606,0.0323687382042408,0.10544870048761368
14.0,108.0,0.05263571813702583,0.04395800456404686,0.054362550377845764
14.0,109.0,0.05843517184257507,0.03163290023803711,0.06028614193201065
14.0,110.0,0.04091446101665497,0.032353177666664124,0.09557239711284637
14.0,111.0,0.04168887436389923,0.06586953997612,0.1128556951880455
14.0,112.0,0.02329685166478157,0.03159371390938759,0.10755493491888046
14.0,113.0,0.02938193269073963,0.037361059337854385,0.1549515575170517
14.0,114.0,0.04313506558537483,0.029439566656947136,0.14705049991607666
14.0,115.0,0.03927327319979668,0.03160150349140167,0.20745377242565155
14.0,116.0,0.035309258848428726,0.034300606697797775,0.22629302740097046
14.0,117.0,0.029147403314709663,0.031421639025211334,0.2440665364265442
14.0,118.0,0.03228411450982094,0.03345322608947754,0.27279743552207947
14.0,119.0,0.05859893187880516,0.0309285931289196,0.28686121106147766
14.0,120.0,0.11904662102460861,0.027177469804883003,0.28447645902633667
14.0,121.0,0.08098546415567398,0.03194093331694603,0.2622036337852478
14.0,122.0,0.03149223327636719,0.030494434759020805,0.24005770683288574
14.0,123.0,0.030155906453728676,0.026055311784148216,0.29237115383148193
14.0,124.0,0.11383483558893204,0.03769805654883385,0.28579050302505493
14.0,125.0,0.03354116529226303,0.03640199825167656,0.36208513379096985
14.0,126.0,0.04605245962738991,0.029735272750258446,0.3948301076889038
14.0,127.0,0.07512868940830231,0.03511340916156769,0.3037075102329254
14.0,128.0,0.02571888267993927,0.04100820794701576,0.3090199828147888
14.0,129.0,0.09176845848560333,0.029758306220173836,0.38564595580101013
14.0,130.0,0.027457628399133682,0.03142114728689194,0.43520426750183105
14.0,131.0,0.04288586974143982,0.0365811251103878,0.4443323314189911
14.0,132.0,0.04834222048521042,0.02729557640850544,0.6118155121803284
14.0,133.0,0.058021947741508484,0.027242962270975113,0.5940942168235779
14.0,134.0,0.02782585844397545,0.02996988222002983,0.5791929364204407
14.0,135.0,0.027061840519309044,0.035769134759902954,0.6267595887184143
14.0,136.0,0.024315904825925827,0.039646975696086884,0.6256168484687805
14.0,137.0,0.0342194065451622,0.03147389739751816,0.6434659957885742
14.0,138.0,0.06732002645730972,0.03232460841536522,0.5722957253456116
14.0,139.0,0.04306010529398918,0.027401164174079895,0.6698247194290161
14.0,140.0,0.028214136138558388,0.029871167615056038,0.6229947805404663
14.0,141.0,0.04936426877975464,0.03423726558685303,0.6224663257598877
14.0,142.0,0.08885487914085388,0.03272731229662895,0.62081378698349
14.0,143.0,0.024667948484420776,0.03292154148221016,0.7032872438430786
14.0,144.0,0.05576537922024727,0.04551778733730316,0.4683490991592407
14.0,145.0,0.07694695889949799,0.052854567766189575,0.44686639308929443
14.0,146.0,0.04257551208138466,0.050179362297058105,0.3918796181678772
14.0,147.0,0.04262702167034149,0.04695592075586319,0.44892752170562744
14.0,148.0,0.044760413467884064,0.0726955384016037,0.33822181820869446
14.0,149.0,0.08595892786979675,0.08668218553066254,0.3060814440250397
14.0,150.0,0.05002961680293083,0.0700104683637619,0.338558554649353
14.0,151.0,0.06582734733819962,0.03897981718182564,0.37712904810905457
14.0,152.0,0.1232854351401329,0.041135355830192566,0.3028741478919983
14.0,153.0,0.06410984694957733,0.042493097484111786,0.43133726716041565
14.0,154.0,0.0470048263669014,0.046625733375549316,0.29395806789398193
14.0,155.0,0.11362843960523605,0.03122054785490036,0.2518807649612427
14.0,156.0,0.03311598673462868,0.03862190619111061,0.2387648969888687
14.0,157.0,0.05751053988933563,0.03265911713242531,0.23296412825584412
14.0,158.0,0.05145358666777611,0.04375443607568741,0.19993965327739716
14.0,159.0,0.050519585609436035,0.04632842168211937,0.1894008070230484
14.0,160.0,0.033876851201057434,0.0416874885559082,0.20323142409324646
14.0,161.0,0.1548507660627365,0.042731449007987976,0.21599070727825165
14.0,162.0,0.030532365664839745,0.03903797268867493,0.22712096571922302
14.0,163.0,0.0313069112598896,0.040951818227767944,0.2313411980867386
14.0,164.0,0.03938855603337288,0.06516019999980927,0.2301851361989975
14.0,165.0,0.021705377846956253,0.04461014270782471,0.2998180389404297
14.0,166.0,0.037684448063373566,0.030052144080400467,0.23605570197105408
15.0,1.0,0.11893140524625778,0.04323943704366684,0.1998109072446823
15.0,2.0,0.07777708023786545,0.03974989429116249,0.18931977450847626
15.0,3.0,0.02513333037495613,0.04769042506814003,0.18865074217319489
15.0,4.0,0.059132348746061325,0.033104319125413895,0.16389138996601105
15.0,5.0,0.09092800319194794,0.03566649928689003,0.15835383534431458
15.0,6.0,0.028360506519675255,0.04148237407207489,0.1389416754245758
15.0,7.0,0.02745349332690239,0.047806382179260254,0.191446915268898
15.0,8.0,0.02825011871755123,0.07655464112758636,0.11634348332881927
15.0,9.0,0.026848945766687393,0.06657950580120087,0.18743756413459778
15.0,10.0,0.02187357284128666,0.04369533807039261,0.16518883407115936
15.0,11.0,0.10782211273908615,0.044128526002168655,0.12405901402235031
15.0,12.0,0.02651129476726055,0.05497777834534645,0.123911052942276
15.0,13.0,0.03810405731201172,0.050576187670230865,0.11996348202228546
15.0,14.0,0.040800631046295166,0.029695020988583565,0.12112151831388474
15.0,15.0,0.026530908420681953,0.05011722445487976,0.0779217854142189
15.0,16.0,0.07103238999843597,0.0400322750210762,0.1298784464597702
15.0,17.0,0.05626821517944336,0.05028640106320381,0.1658499836921692
15.0,18.0,0.06621291488409042,0.034566354006528854,0.13904574513435364
15.0,19.0,0.04277815669775009,0.0325552262365818,0.16972893476486206
15.0,20.0,0.024000918492674828,0.03772491589188576,0.21869221329689026
15.0,21.0,0.03515851870179176,0.04456000775098801,0.18055695295333862
15.0,22.0,0.03463376685976982,0.04499397054314613,0.19068783521652222
15.0,23.0,0.02710605598986149,0.039350107312202454,0.1650117039680481
15.0,24.0,0.043504707515239716,0.03279458358883858,0.1639634072780609
15.0,25.0,0.030234908685088158,0.031910307705402374,0.1979895383119583
15.0,26.0,0.0679822638630867,0.029289305210113525,0.26694560050964355
15.0,27.0,0.0347016416490078,0.029871545732021332,0.3536829650402069
15.0,28.0,0.07547689229249954,0.03509438782930374,0.20356468856334686
15.0,29.0,0.08494450896978378,0.037894412875175476,0.19184757769107819
15.0,30.0,0.02528514340519905,0.03477322682738304,0.2313205450773239
15.0,31.0,0.06333811581134796,0.032036639750003815,0.2748543322086334
15.0,32.0,0.022755444049835205,0.030915673822164536,0.20197239518165588
15.0,33.0,0.03671140596270561,0.031161325052380562,0.2111143320798874
15.0,34.0,0.06331415474414825,0.025951843708753586,0.15354463458061218
15.0,35.0,0.037676215171813965,0.0228143148124218,0.1559423804283142
15.0,36.0,0.0443611703813076,0.031006157398223877,0.1545114368200302
15.0,37.0,0.028787873685359955,0.020687483251094818,0.16485506296157837
15.0,38.0,0.024626726284623146,0.02654239535331726,0.2126854956150055
15.0,39.0,0.09731922298669815,0.024038013070821762,0.2110019028186798
15.0,40.0,0.028987759724259377,0.023291489109396935,0.21091993153095245
15.0,41.0,0.024242840707302094,0.02352551370859146,0.24430224299430847
15.0,42.0,0.04993528500199318,0.03682384639978409,0.2703034579753876
15.0,43.0,0.029356250539422035,0.03447950258851051,0.2475651353597641
15.0,44.0,0.0727754607796669,0.027985578402876854,0.3110179007053375
15.0,45.0,0.025177737697958946,0.023442070931196213,0.2606205642223358
15.0,46.0,0.037590835243463516,0.022176455706357956,0.22818291187286377
15.0,47.0,0.031028617173433304,0.026928452774882317,0.34706851840019226
15.0,48.0,0.05120377987623215,0.02556595206260681,0.29486194252967834
15.0,49.0,0.11418292671442032,0.027812683954834938,0.2422078400850296
15.0,50.0,0.13854818046092987,0.025500720366835594,0.49470260739326477
15.0,51.0,0.027642762288451195,0.02933628484606743,0.48250019550323486
15.0,52.0,0.027288172394037247,0.0278837401419878,0.6277515292167664
15.0,53.0,0.03826415538787842,0.024007834494113922,0.47498035430908203
15.0,54.0,0.0322263166308403,0.02237342670559883,0.5366173982620239
15.0,55.0,0.018930891528725624,0.025162257254123688,0.48500537872314453
15.0,56.0,0.029826857149600983,0.027576636523008347,0.38707855343818665
15.0,57.0,0.026342526078224182,0.027410611510276794,0.6693779826164246
15.0,58.0,0.04214387387037277,0.029976438730955124,0.6893338561058044
15.0,59.0,0.031129270792007446,0.02323485165834427,0.8914384245872498
15.0,60.0,0.04572044685482979,0.02439124695956707,1.004177212715149
15.0,61.0,0.027285827323794365,0.02032787725329399,0.9412700533866882
15.0,62.0,0.04047601297497749,0.02907135896384716,0.8266881108283997
15.0,63.0,0.026429148390889168,0.017014795914292336,0.9096577763557434
15.0,64.0,0.0419439896941185,0.020741337910294533,0.7788534760475159
15.0,65.0,0.028563925996422768,0.03733471408486366,0.7402577996253967
15.0,66.0,0.04127642139792442,0.027623627334833145,0.8610591888427734
15.0,67.0,0.03309601917862892,0.025336241349577904,0.850654661655426
15.0,68.0,0.0677502378821373,0.02411453239619732,0.9626632928848267
15.0,69.0,0.04904087260365486,0.02130528911948204,0.9182448387145996
15.0,70.0,0.11727770417928696,0.021850943565368652,0.8791818022727966
15.0,71.0,0.22677451372146606,0.02456815168261528,0.6848118305206299
15.0,72.0,0.023186206817626953,0.02776767499744892,0.7004282474517822
15.0,73.0,0.039026085287332535,0.026532387360930443,0.7460690140724182
15.0,74.0,0.07987171411514282,0.033903878182172775,0.7756616473197937
15.0,75.0,0.031128285452723503,0.036357782781124115,0.7976884245872498
15.0,76.0,0.18063686788082123,0.032266318798065186,1.2981730699539185
15.0,77.0,0.0721672922372818,0.03126795217394829,1.5110516548156738
15.0,78.0,0.02801763266324997,0.049673546105623245,1.5645686388015747
15.0,79.0,0.02999078668653965,0.04681810364127159,1.4214022159576416
15.0,80.0,0.025442050769925117,0.02947557158768177,1.4434785842895508
15.0,81.0,0.03038657270371914,0.029064098373055458,1.2057384252548218
15.0,82.0,0.029692554846405983,0.03843167796730995,1.2504003047943115
15.0,83.0,0.026972537860274315,0.05085724592208862,1.124470829963684
15.0,84.0,0.028186136856675148,0.06869188696146011,1.1922260522842407
15.0,85.0,0.15561851859092712,0.16902701556682587,1.3289693593978882
15.0,86.0,0.0524800643324852,0.11671231687068939,2.0804686546325684
15.0,87.0,0.038020554929971695,0.04562043026089668,2.985360622406006
15.0,88.0,0.028495073318481445,0.06496194750070572,2.734593391418457
15.0,89.0,0.04142232984304428,0.05023615434765816,2.4586374759674072
15.0,90.0,0.025949591770768166,0.06258854269981384,2.18621563911438
15.0,91.0,0.02405279316008091,0.04276106134057045,2.177309513092041
15.0,92.0,0.04221789538860321,0.07585995644330978,1.7822625637054443
15.0,93.0,0.024244921281933784,0.08895185589790344,1.822615385055542
15.0,94.0,0.053155116736888885,0.058072466403245926,1.7807708978652954
15.0,95.0,0.04590807110071182,0.051518514752388,1.5196022987365723
15.0,96.0,0.051364608108997345,0.03842363879084587,1.2406867742538452
15.0,97.0,0.01998177543282509,0.047304220497608185,1.0804376602172852
15.0,98.0,0.04902368411421776,0.05656606703996658,0.9486346244812012
15.0,99.0,0.034292884171009064,0.04976680502295494,0.826416015625
15.0,100.0,0.02718300186097622,0.06388374418020248,0.7147367596626282
15.0,101.0,0.04631789028644562,0.034376248717308044,0.5173614621162415
15.0,102.0,0.07073995471000671,0.03804885596036911,0.5142714381217957
15.0,103.0,0.05276746675372124,0.04358982294797897,0.41620662808418274
15.0,104.0,0.029198413714766502,0.054987549781799316,0.35335493087768555
15.0,105.0,0.022840099409222603,0.041630975902080536,0.3231291174888611
15.0,106.0,0.03580859676003456,0.03576652333140373,0.2653821110725403
15.0,107.0,0.03980766609311104,0.06097317859530449,0.1725674867630005
15.0,108.0,0.04629320651292801,0.0712093710899353,0.13154055178165436
15.0,109.0,0.08692450821399689,0.08650308102369308,0.13828904926776886
15.0,110.0,0.051041655242443085,0.06477347761392593,0.11042434722185135
15.0,111.0,0.027568064630031586,0.10666345804929733,0.09296732395887375
15.0,112.0,0.05211414396762848,0.1057809442281723,0.08750544488430023
15.0,113.0,0.03721924126148224,0.06821972876787186,0.09326581656932831
15.0,114.0,0.036259811371564865,0.1070246770977974,0.08690952509641647
15.0,115.0,0.05519861727952957,0.1051490530371666,0.07706842571496964
15.0,116.0,0.03840307146310806,0.07677949219942093,0.0547146238386631
15.0,117.0,0.022575123235583305,0.08728855103254318,0.04888566955924034
15.0,118.0,0.025505714118480682,0.08526649326086044,0.05436527356505394
15.0,119.0,0.06859306246042252,0.07511266320943832,0.06065383926033974
15.0,120.0,0.02499011531472206,0.08783233910799026,0.05153297632932663
15.0,121.0,0.063677117228508,0.07529083639383316,0.04060230404138565
15.0,122.0,0.05039789155125618,0.09494689106941223,0.044503070414066315
15.0,123.0,0.09949791431427002,0.05730326473712921,0.04004630073904991
15.0,124.0,0.05253606289625168,0.09580576419830322,0.043643705546855927
15.0,125.0,0.03806089609861374,0.07229465991258621,0.05244417116045952
15.0,126.0,0.0319412462413311,0.0833502933382988,0.04429886117577553
15.0,127.0,0.04239756986498833,0.0764111876487732,0.041959650814533234
15.0,128.0,0.029194602742791176,0.07357500493526459,0.04592819884419441
15.0,129.0,0.055663224309682846,0.046607568860054016,0.06150335446000099
15.0,130.0,0.029156211763620377,0.09492786228656769,0.05282345414161682
15.0,131.0,0.03167230263352394,0.0629316121339798,0.05457832291722298
15.0,132.0,0.02841094881296158,0.06279011815786362,0.053744424134492874
15.0,133.0,0.11762277036905289,0.0872916504740715,0.043859951198101044
15.0,134.0,0.042920615524053574,0.04156138747930527,0.028287502005696297
15.0,135.0,0.030196860432624817,0.09509986639022827,0.03486710414290428
15.0,136.0,0.03800938278436661,0.04653317853808403,0.036622192710638046
15.0,137.0,0.026347065344452858,0.04390110820531845,0.03957081958651543
15.0,138.0,0.0512721948325634,0.07129840552806854,0.04098602756857872
15.0,139.0,0.095529705286026,0.11884451657533646,0.03251924365758896
15.0,140.0,0.0731675922870636,0.05577339231967926,0.027482980862259865
15.0,141.0,0.1265099197626114,0.04789866879582405,0.03735964000225067
15.0,142.0,0.02843618020415306,0.07908124476671219,0.042579758912324905
15.0,143.0,0.05938982591032982,0.046262774616479874,0.04559919983148575
15.0,144.0,0.06665065139532089,0.05076049268245697,0.04411940649151802
15.0,145.0,0.03329154849052429,0.058180637657642365,0.05275537446141243
15.0,146.0,0.04515418782830238,0.06937628984451294,0.05339888855814934
15.0,147.0,0.034660693258047104,0.035186052322387695,0.06208902969956398
15.0,148.0,0.08634097874164581,0.05248163267970085,0.0648520216345787
15.0,149.0,0.03311672434210777,0.03820795193314552,0.06468380987644196
15.0,150.0,0.09308608621358871,0.052217382937669754,0.05319945141673088
15.0,151.0,0.09146320819854736,0.04250148683786392,0.059910520911216736
15.0,152.0,0.0538916140794754,0.05247946083545685,0.048971112817525864
